BusStopCode,RoadName,Description,Latitude,Longitude,BusServicesList,NumBusServices
78179,Pasir Ris St 11,Opp Blk 108,1.36767,103.95648,"['359', '661']",2
78181,Pasir Ris St 11,Bef Blk 187,1.36476142,103.959058,"['21', '39', '518', '359', '17', '661', '53', '518A', '12', '109', '81', '12e']",12
78189,Pasir Ris St 11,Opp Blk 187,1.3646,103.95896,"['21', '39', '518', '359', '17', '661', '53', '12', '109', '81', '12e']",11
78191,Pasir Ris St 11,Aft Blk 182,1.36488943,103.9617691,"['21', '39', '518', '359', '17', '661', '53', '518A', '12', '109', '81', '12e']",12
78199,Pasir Ris St 11,Opp White Sands Pri Sch,1.36477,103.96189,"['21', '39', '518', '359', '17', '661', '53', '12', '109', '81', '12e']",11
78201,Pasir Ris St 21,Opp Blk 242,1.371346892,103.9620566,"['3', '3A']",2
78209,Pasir Ris St 21,Blk 242,1.371365031,103.9622142,['3'],1
78211,Pasir Ris St 21,Blk 204,1.367902559,103.9624368,"['3', '3A']",2
78219,Pasir Ris St 21,Opp Blk 204,1.367256945,103.9632782,['3'],1
78221,Pasir Ris Dr 4,Blk 231A CP,1.374175177,103.9612256,"['17', '3']",2
78229,Pasir Ris Dr 4,Blk 485,1.374111399,103.9609385,"['17', '3', '3A']",3
78231,Pasir Ris St 41,Opp Blk 482,1.373443032,103.9598604,['358'],1
78241,Pasir Ris St 41,Bet Blks 453/454,1.372110009,103.9576532,['358'],1
78251,Jln Loyang Besar,Lighthouse,1.378240905,103.9595522,['354'],1
78259,Jln Loyang Besar,Opp Lighthouse,1.378021153,103.9593658,['354'],1
78261,Jln Loyang Besar,Opp Ripple Bay,1.378658311,103.9606174,['354'],1
78269,Jln Loyang Besar,Ripple Bay,1.378618754,103.9609618,['354'],1
78271,Jln Loyang Besar,Casa Pasir Ris,1.379222548,103.9638335,['354'],1
78279,Jln Loyang Besar,Opp Loyang Townhse,1.379235677,103.9642668,['354'],1
80009,Lor 1 Geylang,Lor 1 Geylang Ter,1.311164222,103.8721634,"['961', '961M', '853', '140', '985', '11', '141', '175', '980']",9
80011,Kallang Rd,AFT PADANG JERINGAU,1.309727208,103.8673783,"['7', '67', '32', '33', '100', '197', '2', '12', '13', '141', '80', '51', '63', '980']",14
80029,Kallang Rd,Bef Kg Bugis,1.30941874,103.867535,"['7', '67', '32', '33', '7A', '63A', '100', '197', '2', '12', '13', '141', '80', '51', '63', '980']",16
80031,Sims Ave,Kallang Stn,1.311077057,103.8713149,"['7', '67', '32', '33', '100', '197', '2', '12', '13', '80', '51', '63']",12
80039,Geylang Rd,Opp Lor 1 Geylang Ter,1.309923362,103.8714434,"['7', '67', '32', '33', '7A', '63A', '100', '197', '2', '12', '13', '80', '51', '63']",14
80049,Geylang Rd,Aft Sims Way,1.310777078,103.8736366,"['21', '7', '853M', '100', '11', '197', '7A', '13', '51', '32', '26', '62', '80', '67', '21A', '63A', '2', '63', '33', '31', '12']",21
80051,Sims Ave,Aft Lor 1 Geylang,1.312515,103.8732619,"['21', '7', '853M', '67', '32', '33', '31', '26', '100', '11', '197', '2', '62', '12', '13', '80', '51', '63']",18
80069,Geylang Rd,Opp Mohd Salleh Mque,1.312147033,103.8771502,"['21', '853M', '67', '158A', '21A', '26', '158', '63A', '100', '62', '2', '13', '80', '51', '63']",15
80071,Sims Ave,Yi Xiu Fty Bldg,1.313800092,103.8765539,"['21', '853M', '67', '158A', '26', '158', '100', '62', '2', '13', '80', '51', '63']",13
80089,Geylang Rd,Bef Lor 18 Geylang,1.312658,103.880111,"['21', '853M', '67', '158A', '21A', '26', '158', '63A', '100', '62', '2', '13', '80', '51', '63']",15
80091,Sims Ave,Bef Lor 23 Geylang,1.314897752,103.8809514,"['21', '125', '853M', '67', '158A', '26', '158', '100', '62', '2', '13', '80', '51', '63']",14
80101,Lor 1 Geylang,Kallang Stn/Opp Blk 2C,1.312519335,103.8715383,"['21', '961', '961M', '853M', '853', '140', '985', '21A', '31', '26', '175']",11
80109,Lor 1 Geylang,Opp Kallang Stn/Blk 2C,1.313244737,103.8714302,"['21', '961', '961M', '853M', '853', '140', '985', '31', '26', '175']",10
8011,Clemenceau Ave,Opp Haw Par Glass Twr,1.29706985,103.8436103,"['143', '64', '139', '123']",4
80111,Sims Way,Bef Geylang Rd,1.309871381,103.875515,"['7', '158A', '32', '31', '33', '7A', '158', '11', '197', '12']",10
80119,Sims Way,Aft Geylang Rd,1.309920655,103.875998,"['7', '158A', '32', '31', '33', '158', '11', '197', '12']",9
80141,Mountbatten Rd,Opp S.A. Deaf,1.307118355,103.8798937,"['14', '10', '196A', '158A', '14A', '16', '31', '32', '158', '16M', '11', '196', '33', '12']",14
80149,Mountbatten Rd,S.A. Deaf,1.307496371,103.8798058,"['14', '10', '158A', '32', '16', '31', '33', '158', '16M', '11', '196', '12']",12
80151,Nicoll Highway,Opp Suntec City,1.296265,103.857666,"['14e', '70M', '14', '10', '16', '196e', '16M', '196', '10e', '70']",10
80159,Nicoll Highway,Suntec City,1.295962317,103.8579517,"['14e', '70M', '14', '10', '70A', '196A', '14A', '16', '16M', '196', '10e', '70']",12
80161,Nicoll Highway,Opp Nicoll Highway Stn,1.300327156,103.8624541,"['70M', '14', '10', '16', '16M', '196', '70']",7
80169,Nicoll Highway,Nicoll Highway Stn,1.300705476,103.8633601,"['70M', '14', '10', '70A', '196A', '14A', '16', '16M', '196', '70']",10
80171,Stadium Walk,CP F,1.300840752,103.8771535,['11'],1
80179,Stadium Cres,Opp CP F,1.300594053,103.8771287,['11'],1
80181,Stadium Blvd,Kallang Squash Ctr,1.305084395,103.8796984,['11'],1
80189,Stadium Blvd,Opp Kallang Squash Ctr,1.305037412,103.881077,['11'],1
8019,Clemenceau Ave,Aft Haw Par Glass Twr,1.296246337,103.8440701,"['143', '64', '139', '123']",4
80191,Stadium Walk,Opp S'pore Indoor Stadium,1.301608872,103.8754059,['11'],1
80199,Stadium Cres,Stadium Stn,1.301558385,103.8751353,['11'],1
80211,Nicoll Highway,Opp Natl Stadium,1.307128036,103.8754811,"['70M', '14', '10', '16', '16M', '196', '70']",7
80219,Nicoll Highway,Natl Stadium,1.306743814,103.8752641,"['70M', '14', '10', '70A', '196A', '14A', '16', '16M', '196', '70']",10
80229,Sims Dr,Blk 45,1.317289721,103.8781055,"['134', '64', '125', '137']",4
80231,Sims Dr,Opp Blk 53,1.318565032,103.8801086,"['134', '64', '137']",3
80239,Sims Dr,Bef Blk 53,1.318463509,103.880511,"['134', '64', '125', '137']",4
80249,Sims Pl,Blk 49 Mkt/FC,1.316936431,103.8798599,"['134', '64', '137']",3
80251,Guillemard Rd,Aft Lor 14 Geylang,1.310094874,103.879925,"['70', '70M', '7', '197']",4
80259,Guillemard Rd,Aft Chen Li Presby Ch,1.309895,103.8798883,"['70M', '7', '70A', '197', '7A', '70']",6
80269,Lor 17 Geylang,Bef Sims Ave,1.31501453,103.878361,['125'],1
80271,Mountbatten Rd,Opp Mountbatten Stn,1.305113985,103.8831203,"['14', '196A', '158A', '14A', '158', '196', '12']",7
80279,Mountbatten Rd,Mountbatten Stn Exit B,1.305149034,103.88342,"['14', '401', '158A', '158', '196', '30', '12']",7
80289,Sims Pl,Sims Pl Ter,1.316075,103.8793281,"['134', '64', '137']",3
80291,Geylang Bahru,Blk 82,1.319559688,103.8722933,"['140', '175']",2
80299,Geylang Bahru,Opp Blk 82,1.319548352,103.8719722,"['140', '175']",2
80301,Upp Boon Keng Rd,Bef Blk 19,1.31643329,103.8734862,"['140', '175']",2
80309,Upp Boon Keng Rd,Aft Geylang West CC,1.317231347,103.8729891,"['140', '175']",2
8031,Penang Rd,Dhoby Ghaut Stn Exit B,1.298311538,103.845257,"['665', '7', '14A', '111', '663', '65', '7A', '972M', '14e', '190', '14', '167', '16', '16M', '652', '106', '850E', '175', '36A', '36', '660', '656', '174e', '36B', '972', '660M', '951E', '77', '124', '174']",30
80311,Upp Boon Keng Rd,Blk 3B,1.314433333,103.8726003,"['140', '175']",2
80319,Upp Boon Keng Rd,Geylang West CC,1.31484297,103.8726223,"['140', '175']",2
8041,Orchard Rd,YMCA,1.298110142,103.8478064,"['665', '7', '14A', '111', '663', '65', '7A', '972M', '14e', '190', '14', '167', '16', '16M', '652', '106', '850E', '64', '175', '139', '36A', '36', '660', '656', '174e', '36B', '972', '660M', '951E', '77', '124', '174']",32
8057,Orchard Rd,Dhoby Ghaut Stn,1.299309973,103.8452902,"['665', '7', '111', '663', '190A', '502A', '972M', '502', '972A', '14e', '190', '14', '518', '7B', '167', '16', '16M', '652', '106', '850E', '175', '36', '518A', '660', '656', '174e', '36B', '972', '660M', '951E', '77', '124', '174']",33
8058,Orchard Rd,Aft Dhoby Ghaut Stn,1.298958343,103.8465412,"['64', '139', '65']",3
8069,Bras Basah Rd,Bencoolen Stn Exit B,1.298213823,103.8493613,"['665', '7', '111', '663', '502A', '502', '14e', '190', '14', '518', '167', '16', '16M', '652', '106', '850E', '175', '36', '518A', '660', '656', '174e', '36B', '660M', '951E', '77', '124', '174']",28
8079,Prinsep St,Sch of the Arts,1.299214444,103.8491033,"['139', '166', '131', '147', '65', '857', '64']",7
81011,Sims Ave,Aft Aljunied Stn,1.315323187,103.8833517,"['21', '40', '853M', '67', '26', '2', '13', '51', '137']",9
81029,Geylang Rd,Aft Lor 28 Geylang,1.313616389,103.8849306,"['21', '40', '853M', '67', '26', '2', '13', '51', '137']",9
81031,Sims Ave,Blk 134,1.31580283,103.8860485,"['21', '40', '853M', '67', '26', '2', '13', '51', '137']",9
81049,Geylang Rd,Aft Lor 34 Geylang,1.314075556,103.8873525,"['21', '40', '853M', '67', '26', '2', '13', '51', '137']",9
81051,Sims Ave,Sims Ville,1.316623431,103.8903344,"['21', '40', '853M', '67', '26', '2', '13', '51', '137']",9
81069,Geylang Rd,Opp Lor 39 Geylang,1.314729,103.89069,"['21', '40', '853M', '67', '26', '2', '13', '51', '137']",9
81081,Aljunied Rd,Opp Aljunied Stn,1.316216659,103.8816816,"['125A', '40', '125', '158A', '158', '100', '62', '80', '63', '137']",10
81089,Aljunied Rd,Aljunied Stn,1.316281943,103.8820224,"['40', '158A', '62A', '63A', '158', '100', '62', '80A', '80', '100A', '63', '137']",12
81091,Aljunied Rd,Sims Urban Oasis,1.319353333,103.8817311,"['125A', '40', '125', '155', '158', '100', '62', '64', '63']",9
81099,Aljunied Rd,Blk 102,1.319822767,103.8819467,"['40', '155', '62A', '63A', '158', '100', '62', '100A', '63']",9
81101,Paya Lebar Rd,CISCO Ctr,1.321115224,103.8915222,"['70M', '43', '70A', '76', '43e', '154', '135', '24', '28', '70', '137']",11
81109,Paya Lebar Rd,Opp CISCO Ctr,1.320913717,103.8911718,"['70M', '43', '76', '43e', '154', '135', '24', '28', '70', '80', '137']",11
8111,Penang Rd,Winsland Hse,1.299869287,103.8409375,"['7', '14A', '123', '111', '65', '7A', '972M', '14e', '190', '14', '167', '16', '16M', '106', '175', '36A', '36', '174e', '36B', '972', '143', '77', '124', '174']",24
81111,Paya Lebar Rd,Paya Lebar Stn Exit B,1.318602386,103.8921169,"['70M', '43', '70A', '155', '76', '43e', '154', '135', '24', '28', '70', '134', '137']",13
81119,Paya Lebar Rd,Paya Lebar Stn Exit C,1.318567246,103.891695,"['70M', '43', '76', '155', '43e', '154', '135', '24', '28', '70', '134', '137']",12
81129,Paya Lebar Rd,Paya Lebar Stn Exit D,1.316311474,103.8921727,"['70M', '43', '76', '155', '43e', '154', '135', '24', '28', '70', '134']",11
81131,Guillemard Rd,Opp Grandlink Sq,1.314315054,103.8922161,"['70M', '7', '70A', '7A', '70']",5
81139,Guillemard Rd,Grandlink Sq,1.314353286,103.8919176,"['70', '70M', '7', '197']",4
81141,Guillemard Rd,Versailles Condo,1.312008056,103.8903575,"['70M', '7', '70A', '197', '7A', '70']",6
81149,Guillemard Rd,The Sunny Spring Condo,1.312125692,103.8896603,"['70', '70M', '7', '197']",4
81151,Guillemard Rd,Kong Hwa Sch,1.311533056,103.8878458,"['70M', '7', '70A', '197', '7A', '70']",6
81159,Guillemard Rd,Opp Kong Hwa Sch,1.311678738,103.8874161,"['70', '70M', '7', '197']",4
81161,Guillemard Rd,blk 56,1.310546388,103.8831815,"['70M', '7', '70A', '197', '7A', '70']",6
81169,Guillemard Rd,Opp Blk 56,1.310783719,103.8831317,"['70', '70M', '7', '197']",4
81171,Old Airport Rd,Blk 39,1.307517037,103.8850075,"['10', '30e', '32', '33', '16', '31', '16M', '30']",8
81179,Old Airport Rd,Blk 22,1.307260868,103.8849071,"['401', '10', '30e', '32', '33', '16', '31', '16M', '30', '33B']",10
81181,Old Airport Rd,Dakota Stn Exit A/Blk 99,1.308455448,103.8884721,"['10', '30e', '32', '33', '16', '31', '16M', '30']",8
81189,Old Airport Rd,Dakota Stn Exit B/Blk 60,1.308213086,103.8885088,"['401', '10', '30e', '32', '33', '16', '31', '16M', '30', '33B']",10
81191,Dunman Rd,AFT OLD AIRPORT RD,1.309131667,103.8918,"['10', '30e', '32', '33', '16', '31', '16M', '30']",8
81199,Dunman Rd,BEF OLD AIRPORT RD,1.308629373,103.8906311,"['401', '10', '30e', '32', '33', '16', '31', '16M', '30', '33B']",10
81201,Geylang East Ctrl,Opp Geylang Meth Sec Sch,1.318693022,103.8830068,"['134', '80', '155']",3
81209,Geylang East Ctrl,Geylang Meth Pr Sch,1.318436125,103.8842972,"['80A', '134', '80', '155']",4
8121,Somerset Rd,Somerset Stn,1.300275693,103.8387762,"['7', '14A', '123', '111', '65', '7A', '972M', '14e', '190', '14', '167', '16', '16M', '106', '175', '36A', '36', '174e', '36B', '972', '143', '77', '124', '174']",24
81211,Geylang East Ctrl,Geylang Polyclinic,1.319046664,103.8866675,"['134', '80', '155']",3
81219,Geylang East Ctrl,Opp Geylang Polyclinic,1.318771413,103.886687,"['80A', '134', '80', '155']",4
81221,Geylang East Ctrl,Opp Blk 1015,1.319763313,103.8901511,"['134', '80', '155']",3
81229,Geylang East Ctrl,Blk 1015,1.319461128,103.890188,"['80A', '134', '80', '155']",4
81231,Aljunied Rd,Opp Kh Plaza,1.313893056,103.8818961,"['40', '137']",2
8137,Orchard Rd,Orchard Plaza,1.300739684,103.841005,"['143', '123']",2
8138,Orchard Rd,Concorde Hotel S'pore,1.300478573,103.841847,"['7', '111', '190A', '65', '502A', '972M', '502', '972A', '14e', '190', '14', '518', '7B', '167', '16', '16M', '106', '175', '36', '518A', '174e', '36B', '972', '77', '124', '174']",26
82009,Eunos Rd 2,Eunos Int,1.319337172,103.9018083,"['61', '76', '60T', '94A', '94', '63M', '63A', '154', '60A', '22', '93', '150', '60', '63']",14
82011,Sims Ave,Aft Paya Lebar Quarter,1.31736958,103.8948,"['21', '76', '7', '155', '67', '26', '154', '24', '2', '28', '30', '13', '51']",13
82029,Geylang Rd,Blk 14 Mkt/FC,1.315698338,103.8955953,"['21', '76', '7', '155', '67', '7A', '26', '154', '24', '2', '28', '30', '13', '51']",14
82032,Sims Ave,Blk 416,1.317764164,103.8971987,"['21', '76', '155', '67', '154', '24', '2', '13', '51']",9
82033,Sims Ave,Blk 414,1.317984493,103.8982372,"['7', '28', '30', '26']",4
82049,Changi Rd,Joo Chiat Cplx,1.316341705,103.8989162,"['21', '76', '7', '155', '67', '7A', '26', '154', '24', '2', '28', '30', '13', '51']",14
82051,Tg Katong Rd Sth,Aft Tg Katong Stn Exit 2,1.300799999,103.8974011,"['48', '36', '36B']",3
82059,Tg Katong Rd Sth,Bef Tg Katong Stn Exit 3,1.301379,103.897403,"['48', '36B', '36', '36A']",4
82061,Sims Ave,Eunos Stn/ Int,1.318761626,103.902269,"['21', '7', '94', '28', '30', '13', '150', '51', '94A', '155', '63M', '26', '61', '30e', '67', '63A', '93', '24', '2', '60', '63', '60T', '60A', '22']",24
82069,Changi Rd,Aft Lor 106 Changi,1.317095375,103.9029515,"['21', '7', '94', '28', '30', '7A', '13', '150', '51', '155', '63M', '26', '61', '30e', '67', '93', '24', '2', '60', '63', '22']",21
82071,Tg Katong Rd,Opp Tg Katong Girls' Sch,1.307253344,103.8954113,"['40', '401', '10', '43', '853M', '32', '31', '43e', '135', '197', '134']",11
82079,Tg Katong Rd,Tg Katong Girls' Sch,1.308011146,103.8951961,"['40', '43', '10', '853M', '32', '31', '43e', '135', '197', '134']",10
82081,Tg Katong Rd,Aft Dunman Rd,1.310372849,103.8941279,"['40', '43', '853M', '43e', '135', '197', '30', '134']",8
82089,Tg Katong Rd,Aft Ipoh Lane,1.31086356,103.894304,"['40', '43', '853M', '43e', '135', '197', '30', '134']",8
82091,Tg Katong Rd,Aft Queen Of Peace Ch,1.312646671,103.8941105,"['40', '43', '853M', '43e', '135', '197', '30', '134']",8
82099,Tg Katong Rd,CDAC Bldg,1.312994615,103.8942718,"['40', '43', '853M', '43e', '135', '197', '30', '134']",8
82109,Geylang Rd,City Plaza,1.315189224,103.8933177,"['21', '40', '7', '853M', '67', '26', '2', '7A', '13', '51']",10
82111,Tg Katong Rd,Opp Tg Katong Cplx,1.316119309,103.8937998,['30'],1
82119,Tg Katong Rd,Tg Katong Cplx,1.316192107,103.8940879,"['40', '43', '853M', '43e', '135', '197', '134']",7
82121,Dunman Rd,Questa @ Dunman,1.309651506,103.8965764,"['16M', '33', '16']",3
82129,Dunman Rd,Tg Katong Sec Sch,1.3094346,103.8966101,"['16M', '33', '33B', '16']",4
82131,Dunman Rd,Opp Maranatha Hall,1.309559796,103.9003489,"['16M', '33', '16']",3
82139,Dunman Rd,Maranatha Hall,1.309389722,103.8993689,"['16M', '33', '33B', '16']",4
82141,Tembeling Rd,Aft Koon Seng Rd,1.310842107,103.9024837,['33'],1
82149,Joo Chiat Rd,Bef Koon Seng Rd,1.311013725,103.9013636,"['33', '33B']",2
82151,Tembeling Rd,Bef Joo Chiat Pl,1.313106162,103.9009112,['33'],1
82159,Joo Chiat Pl,Aft Tembeling Rd,1.313270266,103.9004957,"['33', '33B']",2
82171,Joo Chiat Pl,Bef Mangis Rd,1.313826149,103.9030699,['33'],1
82179,Joo Chiat Pl,Aft Rambutan Rd,1.313832138,103.9045321,"['33', '33B']",2
82181,Joo Chiat Pl,Flora East,1.314228069,103.9058917,['33'],1
82221,Jln Turi,Blk 3A,1.317605117,103.8990071,"['61', '94', '63M', '93', '22', '150', '60', '63']",8
82229,Jln Ubi,Kg Ubi CC,1.317531618,103.9005296,"['154', '76']",2
82231,Guillemard Rd,Opp City Plaza,1.314201013,103.8936761,['197'],1
83011,Sims Ave East,Casa Sarina,1.319714911,103.907254,"['25', '7', '67', '854', '26', '24', '28', '2', '30']",9
83029,Changi Rd,Aft Kg Eunos,1.317744298,103.9063525,"['7', '155', '67', '7A', '26', '24', '28', '2', '30']",9
83031,Sims Ave East,Opp Hong San Si Tp,1.320270269,103.9100003,"['25', '7', '67', '33', '854', '26', '24', '28', '2', '30']",10
83049,Changi Rd,Bef Lor 110 Changi,1.318489755,103.9100218,"['25', '7', '67', '33', '7A', '854', '26', '24', '28', '2', '30', '33B']",12
83059,Changi Rd,Mjd Kassim,1.318889006,103.9122267,"['25', '7', '67', '33', '7A', '854', '26', '24', '28', '2', '30', '33B']",12
83062,Sims Ave East,Kembangan Stn,1.320968592,103.9133278,"['25', '7', '67', '33', '854', '26', '24', '28', '2', '30']",10
83063,Sims Ave East,The Buddhist Union,1.321201378,103.9148525,['32'],1
83079,Changi Rd,Bef Siglap Plain,1.319768333,103.9150542,"['25', '7', '67', '32', '33', '7A', '854', '26', '24', '28', '2', '30', '33B']",13
83081,Sims Ave East,Opp Perpetual Succour Ch,1.321386942,103.9173662,"['25', '7', '67', '32', '33', '854', '26', '42', '24', '28', '2', '30']",12
83099,Changi Rd,Aft Perpetual Succour Ch,1.320763784,103.9181043,"['25', '7', '67', '32', '33', '7A', '854', '26', '24', '28', '2', '30', '33B']",13
83101,Jln Eunos,Eunos Stn,1.320667091,103.9048984,"['21', '25', '55', '60T', '61', '94A', '966', '94', '63M', '63A', '60A', '854', '22', '93', '15', '60', '51', '63']",18
83109,Jln Eunos,Opp Eunos Stn,1.321356789,103.9053722,"['21', '15A', '25', '55', '61', '966', '94', '63M', '854', '93', '22', '966A', '15', '60', '51', '63']",16
83111,Jln Eunos,Blk 17,1.32346854,103.9052731,"['21', '25', '55', '60T', '61', '94A', '966', '94', '63M', '63A', '60A', '854', '22', '93', '15', '60', '51', '63']",18
83119,Jln Eunos,Opp Blk 16,1.323069747,103.9056076,"['21', '15A', '25', '55', '61', '966', '94', '63M', '854', '93', '22', '966A', '15', '60', '51', '63']",16
83121,Telok Kurau Rd,Bef Lor K Telok Kurau,1.312608364,103.9106342,"['150', '155', '15']",3
83129,Telok Kurau Rd,Aft Ji Xiang Ct,1.313063651,103.9106109,"['150', '155', '15']",3
83131,Telok Kurau Rd,Aft Lor H Telok Kurau,1.316311389,103.9090772,"['33', '155']",2
83139,Telok Kurau Rd,Aft Joo Chiat Pl,1.314511389,103.9099756,"['150', '155', '15']",3
83141,Telok Kurau Rd,Aft Lor G Telok Kurau,1.31763612,103.9084501,"['33', '155']",2
83149,Telok Kurau Rd,Aft Changi Rd,1.31745755,103.9087549,"['33', '33B']",2
83151,Joo Chiat Pl,Parkway East Hosp,1.314880024,103.909115,"['150', '33', '155', '15']",4
83159,Joo Chiat Pl,Opp Parkway East Hosp,1.314803541,103.9094777,"['150', '33', '33B', '15']",4
83169,Joo Chiat Pl,Bef Still Rd,1.314281214,103.9068703,"['150', '33', '33B', '15']",4
83171,Frankel Ave,Bef Roseburn Ave,1.314736389,103.9190053,"['135', '32']",2
83179,Frankel Ave,Aft Siglap Dr,1.314604433,103.9192247,"['135', '32']",2
83181,Frankel Ave,Aft Bethesda Frankel Ch,1.316623431,103.9175534,"['135', '32', '42']",3
83189,Frankel Ave,Bef Bethesda Frankel Ch,1.316839722,103.9174928,"['135', '32']",2
83191,Frankel Ave,Bef Frankel Dr,1.317299169,103.9159763,"['135', '32', '42']",3
83199,Frankel Ave,Aft Frankel Dr,1.317336389,103.9162828,"['135', '32']",2
83201,Frankel Ave,Bef Frankel Terr,1.318607741,103.9144099,"['135', '32', '42']",3
83209,Frankel Ave,Aft Frankel Terr,1.318703056,103.9145958,"['135', '32']",2
83219,Siglap Dr,Bef Frankel Ave,1.315873752,103.9191306,['42'],1
83229,Siglap Dr,Bef Carlton Ave,1.316612591,103.9208365,['42'],1
83231,Siglap Rd,Bef Siglap Dr,1.317268129,103.9221423,"['40', '401']",2
83239,Siglap Rd,Opp Cheviot Hill,1.316959701,103.9224614,"['40', '401']",2
83249,Siglap Rd,Flamingo Valley,1.317866505,103.9217459,"['40', '401', '42']",3
83251,Fidelio St,Bef Jln Khairuddin,1.319238294,103.9219991,['42'],1
83261,Fidelio St,Opera Est Pr Sch,1.319069067,103.924247,['42'],1
83269,Fidelio St,Opp Opera Est Pr Sch,1.318950973,103.923465,['42'],1
83271,Fidelio St,Aft Swan Lake Ave,1.319289642,103.9258854,['42'],1
83279,Fidelio St,Aft Carmen St,1.318830834,103.9251053,['42'],1
83281,Fidelio St,Bef Tosca St,1.319651723,103.9270177,['42'],1
83291,Still Rd,Aft Joo Chiat Pl,1.314733094,103.9058952,"['55', '966', '15', '13', '150']",5
83299,Still Rd,Aft Lor G Telok Kurau,1.315743897,103.9058633,"['55', '966', '155', '966A', '15', '13', '150']",7
83301,Still Rd,Aft East Coast Rd,1.308871667,103.9081789,"['13', '55', '966']",3
83309,Still Rd,Aft Still Lane,1.310454828,103.9080685,"['13', '55', '966', '966A']",4
83311,Still Rd,Aft Lor Nangka,1.312419703,103.9069299,"['13', '55', '966']",3
83319,Still Rd,Aft Lor J Telok Kurau,1.312688336,103.9071401,"['13', '55', '966', '966A']",4
83321,Jln Kembangan,Kembangan Stn,1.321687785,103.9136543,"['135', '42']",2
83329,Jln Kembangan,Opp Kembangan Stn,1.321986427,103.9137983,"['135', '42']",2
83331,Lengkong Tiga,Kg Kembangan CC,1.323495136,103.9127166,['42'],1
83341,Lengkong Tiga,Blk 102,1.325399682,103.911098,['42'],1
83351,Lengkong Empat,Grosvenor View,1.327655833,103.9121311,['42'],1
83361,Lengkong Empat,Hua Yu Mansions,1.328507814,103.9144957,['42'],1
83371,Jln Selamat,Aft Jln Paras,1.326245667,103.9153795,['42'],1
83381,Taman Kembangan,Bef Jln Kembangan,1.324667807,103.9145221,['42'],1
84009,Bedok Nth Dr,Bedok Int,1.324538743,103.9290382,"['228', '7', '14A', '9', '854', '197', '30', '7A', '87', '38', '168', '14', '155', '229', '225G', '32', '16', '26', '35M', '16M', '225W', '33B', '222', '17A', '854e', '196A', '30e', '222A', '60', '40', '69', '401', '60T', '35', '33', '17', '196', '9A']",38
84011,New Upp Changi Rd,Chai Chee Ind Pk,1.322577496,103.9223336,"['25', '40', '401', '7', '30e', '67', '32', '33', '854', '222B', '24', '2', '28', '30', '222']",15
84019,New Upp Changi Rd,Opp Chai Chee Ind Pk,1.322219727,103.9226202,"['25', '40', '401', '7', '30e', '67', '32', '33', '7A', '854', '24', '28', '2', '30', '33B']",15
84021,New Upp Changi Rd,Blk 32,1.323383204,103.9250872,"['25', '40', '401', '7', '30e', '229', '67', '32', '33', '854', '222B', '24', '2', '28', '30', '222']",16
84029,New Upp Changi Rd,Opp Blk 32,1.32295306,103.925177,"['25', '40', '401', '7', '30e', '229', '67', '32', '33', '7A', '854', '222B', '24', '2', '28', '30', '33B', '222']",18
84031,New Upp Changi Rd,Bedok Stn Exit B,1.324282923,103.9300363,"['25', '35', '67', '31', '9', '137A', '35M', '222B', '24', '2', '28', '9A', '222', '137']",14
84039,New Upp Changi Rd,Bedok Stn Exit A,1.323536453,103.928863,"['25', '35', '67', '2B', '31', '222A', '35M', '9', '222B', '24', '2', '28', '222', '137']",14
84041,New Upp Changi Rd,Blk 221A,1.324690517,103.934688,"['25', '155', '35', '67', '31', '9', '137A', '35M', '24', '2', '28', '9A', '222', '137']",14
84049,New Upp Changi Rd,Blk 27,1.324327198,103.9347122,"['25', '155', '35', '67', '2B', '31', '222A', '35M', '9', '24', '2', '28', '222', '137']",14
84051,New Upp Changi Rd,Bedok Sports Cplx,1.325200775,103.9389048,"['25', '35', '31', '9', '35M', '45', '24', '2', '9A', '222']",10
84059,New Upp Changi Rd,Blk 65,1.324935041,103.9395348,"['25', '35', '31', '222A', '35M', '9', '45', '24', '2', '222', '2B']",11
84061,New Upp Changi Rd,The Tanamera Condo,1.325847905,103.9422313,"['25', '14', '35', '14A', '31', '9', '35M', '46', '45', '24', '2', '9A']",12
84069,New Upp Changi Rd,Blk 55,1.325487428,103.9421902,"['25', '14', '35', '31', '9', '35M', '46', '45', '24', '2', '2B']",11
84071,Bedok Sth Rd,Blk 71,1.320671384,103.9426001,"['38', '47', '229', '12', '12e']",5
84079,Bedok Sth Rd,Opp Blk 71,1.320993038,103.9432531,"['12e', '38', '47', '12']",4
84081,Bedok Sth Rd,Opp Blk 40,1.320438081,103.9402204,"['38', '47', '229', '12', '12e']",5
84089,Bedok Sth Rd,Blk 40,1.32068142,103.9400309,"['38', '47', '229', '12', '12e']",5
84101,Bedok Sth Ave 3,ECO Condo,1.322982005,103.9442152,"['25', '38', '47', '48', '46', '12', '12e']",7
84109,Bedok Sth Ave 3,Bef Bedok View Sec Sch,1.323508364,103.944121,"['25', '38', '47', '48', '46', '12', '12e']",7
84111,Bedok Sth Rd,Temasek JC,1.319588026,103.935742,"['38', '47', '229', '12', '12e']",5
84119,Bedok Sth Rd,Opp Temasek JC,1.31964,103.935232,"['38', '47', '229', '12', '12e']",5
84121,Bedok Sth Rd,Aft Bedok Sth Ave 1,1.318437,103.931033,"['38', '229', '16', '31', '16M', '196', '197', '137']",8
